date,ticker,close,open,high,low,volume,sentiment_avg,sentiment_sum,polarity_ratio,news_volume,return_t,ma_7,volatility_7,target_next_return
2021-11-30,MSFT,322.235,326.845,329.239,320.672,43997848.015431,-0.10121395,-6.6801205,0.26671115,66.0,-0.01794748326852047,327.98371428571426,0.015180534913361179,-0.0015485592812699567
2021-12-01,MSFT,321.736,326.66,330.704,321.062,34267405.423778,-0.101269595,-8.911724,0.2609406,88.0,-0.0015485592812699567,326.1698571428571,0.014651650224324214,-0.0017871795509361021
2021-12-02,MSFT,321.161,321.952,325.058,319.52,31563896.100917,-0.11814132,-8.8605995,0.077718556,75.0,-0.0017871795509361021,324.73,0.014580891659796251,-0.01967860356643547
2021-12-03,MSFT,314.841,323.591,324.286,309.987,42862824.886921,-0.0036366174,-0.32365894,0.48075384,89.0,-0.01967860356643547,322.6871428571429,0.015717190573569285,0.00986847329286844
2021-12-06,MSFT,317.948,315.76,319.167,311.16,30811450.233098,-0.027783373,-1.0002015,0.29327565,36.0,0.00986847329286844,321.056,0.016739656867901385,0.02675280234503763
2021-12-07,MSFT,326.454,323.261,327.313,321.756,31826490.075681,-0.03085582,-3.4867077,0.37074977,113.0,0.02675280234503763,321.7855714285715,0.01794778065773234,0.00015009771667662264
2021-12-08,MSFT,326.503,326.835,327.02,322.44,25403164.100619,-0.032263868,-3.1295953,0.30108842,97.0,0.00015009771667662264,321.554,0.01594555744068542,-0.0055895351650673275
2021-12-09,MSFT,324.678,325.956,327.979,323.72,22790282.12849,-0.040555917,-3.366141,0.24346879,83.0,-0.0055895351650673275,321.90299999999996,0.014304279100741562,0.028335766513283955
2021-12-10,MSFT,333.878,326.513,334.327,326.328,39083705.621309,0.016367223,1.3748467,0.61225486,84.0,0.028335766513283955,323.63757142857145,0.017468414409141552,-0.009156039032221175
2021-12-13,MSFT,330.821,332.071,335.099,330.508,29648937.589713,-0.028000075,-1.120003,0.34261262,40.0,-0.009156039032221175,325.01757142857144,0.018183640819684245,-0.03259466599762417
2021-12-14,MSFT,320.038,324.794,326.181,315.916,45591217.083878,-0.0089941025,-0.7465105,0.4436564,83.0,-0.03259466599762417,325.75999999999993,0.021402612466810456,0.019225841931270526
2021-12-15,MSFT,326.191,320.302,326.717,316.297,36298732.119343,-0.12842655,-11.943669,0.1665783,93.0,0.019225841931270526,326.93757142857146,0.022213614915283446,-0.02913323788823108
2021-12-16,MSFT,316.688,327.227,328.252,314.85,35943460.086276,-0.05260117,-3.8398855,0.23227458,73.0,-0.02913323788823108,325.54242857142856,0.022659169857500622,-0.0033945081594503046
2021-12-17,MSFT,315.613,312.769,316.708,309.235,49228171.021506,-0.06132516,-4.1087856,0.29879466,67.0,-0.0033945081594503046,323.9867142857143,0.02258762496969321,-0.01201154578550312
2021-12-20,MSFT,311.822,311.96,314.636,309.536,29061181.047166,-0.11609657,-3.0185108,0.061240893,26.0,-0.01201154578550312,322.15014285714284,0.02276352970418059,0.023054819736901155
2021-12-21,MSFT,319.011,315.113,319.443,311.716,25382244.426228,-9.480616e-05,-0.0045506954,0.49962586,48.0,0.023054819736901155,320.0262857142857,0.021506819396109853,0.018065207782803627
2021-12-22,MSFT,324.774,319.998,325.174,317.518,25475497.870278,0.02064576,1.4864948,0.5959844,72.0,0.018065207782803627,319.1624285714286,0.023288782414004613,0.0044861965551430405
2021-12-23,MSFT,326.231,324.335,327.891,324.315,20126637.209376,0.04861301,2.0903594,0.6172942,43.0,0.0044861965551430405,320.04714285714283,0.019119591927420833,0.023170698063642137
2021-12-27,MSFT,333.79,326.982,333.82,326.953,20464354.858011,-0.17123947,-4.452226,0.019748002,26.0,0.023170698063642137,321.1327142857143,0.019729444472505787,-0.003487222505168086
2021-12-28,MSFT,332.626,334.473,335.119,331.719,16067647.039261,0.008559486,0.34237945,0.52743256,40.0,-0.003487222505168086,323.40957142857144,0.014302457280071162,0.00203231256726788
2021-12-29,MSFT,333.302,332.676,335.598,331.094,15432068.979015,-0.087470636,-2.186766,0.2579905,25.0,0.00203231256726788,325.9365714285714,0.013774472258165433,-0.007677721705840468
2021-12-30,MSFT,330.743,333.263,334.453,330.254,16409287.958696,-0.052259937,-1.6200581,0.36171728,31.0,-0.007677721705840468,328.6395714285714,0.012792681284810172,-0.008831630601403462
2021-12-31,MSFT,327.822,329.951,330.772,327.363,18467647.54628,-0.07217066,-1.4434133,0.34614772,20.0,-0.008831630601403462,329.8982857142857,0.012426611007392983,-0.004679368681784646
2022-01-03,MSFT,326.288,326.875,329.452,321.444,29668002.105783,-0.05077514,-1.4724791,0.2729138,29.0,-0.004679368681784646,330.1145714285714,0.011019296881355096,-0.017150492816162433
2022-01-04,MSFT,320.692,326.367,326.727,317.879,33521714.707509,-0.10805108,-4.213992,0.1832203,39.0,-0.017150492816162433,329.3232857142857,0.012693018890752054,-0.038373267808364364
2022-01-05,MSFT,308.386,317.624,317.831,307.995,41093135.920054,-0.07023796,-3.7928498,0.08737623,54.0,-0.038373267808364364,325.69414285714294,0.013347299364500484,-0.00792513278812923
2022-01-06,MSFT,305.942,305.231,310.641,303.618,40674370.786264,-0.10899849,-7.6298943,0.17574027,70.0,-0.00792513278812923,321.88214285714287,0.013023194589106684,0.000516437756176158
2022-01-07,MSFT,306.1,306.209,308.502,302.251,33568611.717502,-0.057863113,-2.025209,0.25912997,35.0,0.000516437756176158,317.99614285714284,0.012764878818802318,0.0007317869977130353
2022-01-10,MSFT,306.324,301.664,306.764,296.986,45438114.307575,0.005007995,0.0951519,0.5466207,19.0,0.0007317869977130353,314.5077142857143,0.013609172258742704,0.00226557501207858
2022-01-11,MSFT,307.018,305.453,308.608,302.053,30148920.162457,-0.03964491,-2.8147886,0.33776936,71.0,0.00226557501207858,311.5357142857143,0.014496285041188927,0.010432613071546415
2022-01-12,MSFT,310.221,311.589,315.231,309.067,35263660.252624,-0.04658363,-4.0993595,0.2738573,88.0,0.010432613071546415,309.2404285714286,0.01630009449899265,-0.042318218302435984
2022-01-13,MSFT,297.093,312.359,312.769,296.314,46542545.752494,-0.052419707,-5.923427,0.27491945,113.0,-0.042318218302435984,305.86914285714283,0.02099365588606278,0.01772845539948764
2022-01-14,MSFT,302.36,296.556,302.964,296.067,40879830.594267,-0.119377695,-17.429144,0.10848065,146.0,0.01772845539948764,305.0082857142857,0.019293593145262675,-0.024328614896150236
2022-01-18,MSFT,295.004,296.382,301.969,294.115,43534640.987353,-0.070798576,-3.46913,0.27806672,49.0,-0.024328614896150236,303.44571428571425,0.020964517395729583,0.0022135293080769447
2022-01-19,MSFT,295.657,298.55,305.972,295.052,47125149.418751,0.008929494,5.5094976,0.55112785,617.0,0.0022135293080769447,301.95385714285715,0.021048534461957782,-0.005675495591174862
2022-01-20,MSFT,293.979,301.255,303.775,293.53,36298273.448853,-0.031712893,-8.181927,0.39212918,258.0,-0.005675495591174862,300.1902857142857,0.020909093252836932,-0.018477510298354538
2022-01-21,MSFT,288.547,295.033,296.42,288.138,59488228.551975,-0.047030948,-8.512602,0.32036796,181.0,-0.018477510298354538,297.55157142857144,0.021066476529707164,0.001154058091056065
2022-01-24,MSFT,288.88,284.816,289.602,269.072,88266721.147341,-0.019165056,-0.8240974,0.42148018,43.0,0.001154058091056065,294.5028571428571,0.019928137450267735,-0.026609664912766617
2022-01-25,MSFT,281.193,284.153,287.53,277.961,74737967.820567,-0.028572934,-2.7144287,0.35230702,95.0,-0.026609664912766617,292.2314285714286,0.016215306878320082,0.028517779603332905
2022-01-26,MSFT,289.212,300.2,300.698,285.627,92774126.222225,0.17063507,31.90876,0.707312,187.0,0.028517779603332905,290.35314285714287,0.01926309921947735,0.010538981784988133
2022-01-27,MSFT,292.26,295.013,299.535,290.404,54868355.015715,0.20291531,33.481026,0.8206494,165.0,0.010538981784988133,289.9611428571428,0.018268081636905065,0.028070895777732252
2022-01-28,MSFT,300.464,292.641,300.678,287.004,51033801.12132,0.0486153,4.715684,0.65205467,97.0,0.028070895777732252,290.6478571428571,0.021414557198800865,0.008839661323819081
2022-01-31,MSFT,303.12,301.136,304.489,298.629,47649075.000614,-0.03311198,-0.8940234,0.31673825,27.0,0.008839661323819081,291.9537142857143,0.021192273028539592,-0.007152282924254405
2022-02-01,MSFT,300.952,302.562,302.779,297.417,42012444.678886,0.054626893,5.1895547,0.84174055,95.0,-0.007152282924254405,293.72585714285714,0.019503985955685265,0.015218373694143805
2022-02-02,MSFT,305.532,301.804,307.154,301.069,37586143.399152,-0.080674775,-7.0993805,0.1274089,88.0,0.015218373694143805,296.1047142857143,0.01962229820260997,-0.03893536519906249
2022-02-03,MSFT,293.636,301.664,303.366,292.376,44864108.665373,-0.06988073,-4.961532,0.32388672,71.0,-0.03893536519906249,297.88228571428573,0.023447166675833395,0.015566892342900651
2022-02-04,MSFT,298.207,292.622,300.992,292.385,36006715.661209,-0.06335629,-5.1952157,0.19723938,82.0,0.015566892342900651,299.16728571428575,0.02187310200144681,-0.016314171028849134
2022-02-07,MSFT,293.342,298.432,300.053,292.319,29273296.696369,-0.0054465025,-0.17973459,0.40446174,33.0,-0.016314171028849134,299.32185714285714,0.0229829938765039,0.01199623647483139
2022-02-08,MSFT,296.861,293.636,297.836,292.366,33262031.447484,-0.051964212,-4.209101,0.16687866,81.0,0.01199623647483139,298.8071428571429,0.020463964706793642,0.021845240701877433
2022-02-09,MSFT,303.346,302.035,304.048,299.624,32096038.846519,0.026116233,2.2721124,0.6194436,87.0,0.021845240701877433,298.8394285714286,0.02208926614405002,-0.028370243879925927
2022-02-10,MSFT,294.74,296.352,301.304,293.1,46563290.353996,0.018416164,2.5966792,0.62874275,141.0,-0.028370243879925927,297.95199999999994,0.024598452551473235,-0.02429259686503371
2022-02-11,MSFT,287.58,295.52,296.594,286.782,40191639.547807,-0.058367133,-5.8367133,0.2497615,100.0,-0.02429259686503371,295.3874285714286,0.024329708748561645,-0.00013909173099646566
2022-02-14,MSFT,287.54,286.341,289.26,283.987,37302471.058196,-0.06167383,-1.5418458,0.22424105,25.0,-0.00013909173099646566,294.5165714285714,0.02028603757438322,0.018546984767336516
2022-02-15,MSFT,292.873,292.424,293.195,289.515,28089575.6619,-0.020198744,-1.6966945,0.319209,84.0,0.018546984767336516,293.75457142857147,0.02076179973938317,-0.0011643271998443838
2022-02-16,MSFT,292.532,291.423,293.871,286.849,30696236.915507,0.015668187,1.2377868,0.63903534,79.0,-0.0011643271998443838,293.6388571428571,0.019837402569963747,-0.029278848126017
2022-02-17,MSFT,283.967,289.466,289.895,283.254,33234751.815313,-0.0070141554,-0.44890594,0.4633627,64.0,-0.029278848126017,291.79685714285716,0.021650610591858382,-0.009631400831786596
2022-02-18,MSFT,281.232,286.233,287.023,279.645,35080110.151073,-0.10263774,-6.774091,0.09726233,66.0,-0.009631400831786596,288.63771428571425,0.017800342578735976,-0.0007431586732662421
2022-02-22,MSFT,281.023,278.37,284.757,277.881,42730190.281244,-0.069516435,-3.9624367,0.1946398,57.0,-0.0007431586732662421,286.67814285714286,0.01619915003585726,-0.025876885521825765
2022-02-23,MSFT,273.751,283.429,284.913,273.583,38711755.592068,0.0051451554,0.30870932,0.53613186,60.0,-0.025876885521825765,284.70257142857145,0.016494742116087348,0.05108657137325534
2022-02-24,MSFT,287.736,266.17,288.292,265.203,58347069.681839,-0.0582489,-4.019174,0.05305976,69.0,0.05108657137325534,284.7305714285714,0.027610778357166584,0.00923763449829007
2022-02-25,MSFT,290.394,288.273,290.706,284.87,33321920.708641,-0.0055717346,-0.31758887,0.42762777,57.0,0.00923763449829007,284.37642857142856,0.026804571090080047,0.0049794417240025535
2022-02-28,MSFT,291.84,287.464,292.182,286.183,35452215.800661,-0.00386388,-0.13137192,0.4698783,34.0,0.0049794417240025535,284.27757142857143,0.026895289197361193,-0.012856359649122684
2022-03-01,MSFT,288.088,289.506,292.993,285.353,31961324.866366,-0.019776309,-2.3929334,0.3162285,121.0,-0.012856359649122684,284.8662857142857,0.0245313054093422,0.01776193385354463
2022-03-02,MSFT,293.205,288.49,294.457,286.867,32632160.149097,-0.060457885,-7.6781516,0.1536306,127.0,0.01776193385354463,286.5767142857143,0.024493105688317023,-0.014222131273341043
2022-03-03,MSFT,289.035,295.845,296.077,287.21,27965046.623794,0.037850592,3.1037486,0.6815054,82.0,-0.014222131273341043,287.7212857142857,0.02563559773594069,-0.020478488764336666
2022-03-04,MSFT,283.116,287.444,288.781,280.485,33140637.340274,-0.03180367,-1.9082203,0.31574976,60.0,-0.020478488764336666,289.05914285714283,0.024638226843843283,-0.03776897102247834
2022-03-07,MSFT,272.423,281.819,282.951,272.05,44185098.195445,-0.057189655,-2.5735345,0.31381834,45.0,-0.03776897102247834,286.87157142857143,0.01928936286592786,-0.010979249182337725
2022-03-08,MSFT,269.432,271.337,277.355,263.72,49306540.198621,-0.102303825,-7.8773947,0.19320743,77.0,-0.010979249182337725,283.877,0.017800528221234173,0.045863149143382964
2022-03-09,MSFT,281.789,276.846,282.863,274.248,36042982.368299,-0.06730476,-5.5189905,0.3297931,82.0,0.045863149143382964,282.44114285714284,0.027689671136771322,-0.010089109227116588
2022-03-10,MSFT,278.946,276.436,279.932,274.052,31357511.785206,-0.004624945,-0.31449628,0.48402467,68.0,-0.010089109227116588,281.13514285714285,0.027572800060087096,-0.0193334910699563
2022-03-11,MSFT,273.553,281.261,282.775,272.93,27857403.41693,-0.01265809,-0.87340826,0.46099117,69.0,-0.0193334910699563,278.3277142857143,0.026160512899245147,-0.012951786308320501
2022-03-14,MSFT,270.01,273.819,278.761,269.402,31391026.469355,0.02423759,0.6301773,0.57978696,26.0,-0.012951786308320501,275.60985714285715,0.026127268206642604,0.038739305951631664
2022-03-15,MSFT,280.47,273.829,281.123,272.24,35060736.44195,0.028149115,2.195631,0.6680568,78.0,0.038739305951631664,275.23185714285717,0.0310602933375272,0.025207687096659104
2022-03-16,MSFT,287.54,282.384,287.718,276.612,38727278.721472,0.034154933,2.7665496,0.5846884,81.0,0.025207687096659104,277.39142857142855,0.027532170798415228,0.0028239549280097975
2022-03-17,MSFT,288.352,286.466,288.733,282.637,31550625.37124,-0.058424037,-5.3750114,0.2393965,92.0,0.0028239549280097975,280.0942857142857,0.026412381596989734,0.017648568416380073
2022-03-18,MSFT,293.441,288.499,293.999,285.92,44424105.449774,-0.16929027,-15.236125,0.13626678,90.0,0.017648568416380073,281.75885714285715,0.021780683051277294,-0.004229129535409104
2022-03-21,MSFT,292.2,291.936,293.159,288.039,29026516.615338,-0.13230895,-6.086211,0.19476962,46.0,-0.004229129535409104,283.6522857142857,0.021162795173660945,0.016379192334017745
2022-03-22,MSFT,296.986,292.823,297.904,291.82,28257060.010474,-0.12397861,-13.265711,0.16188008,107.0,0.016379192334017745,286.99985714285714,0.01784503830009086,-0.015031011562834595
2022-03-23,MSFT,292.522,293.52,296.175,290.793,26327867.356802,-0.07026982,-7.5188713,0.29152158,107.0,-0.015031011562834595,290.21585714285715,0.018338991453958002,0.015393713977068346
2022-03-24,MSFT,297.025,292.182,297.121,291.375,25067628.208268,-0.10662764,-11.942296,0.20749696,112.0,0.015393713977068346,292.5808571428571,0.01426043923656649,-0.0013870886289032436
2022-03-25,MSFT,296.613,298.13,298.392,292.324,23103942.100383,-0.12577522,-10.690893,0.11553266,85.0,-0.0013870886289032436,293.877,0.012435143366287359,0.023124407898507338
2022-03-28,MSFT,303.472,297.251,303.568,297.251,30282683.015634,-0.13490838,-5.5312433,0.27901703,41.0,0.023124407898507338,296.037,0.014215097526783562,0.015161201033373706
2022-03-29,MSFT,308.073,306.608,308.473,301.86,31117314.854291,-0.032749765,-2.652731,0.40833804,81.0,0.015161201033373706,298.12728571428573,0.013945150451650193,-0.004914419634307277
2022-03-30,MSFT,306.559,306.461,308.599,304.332,28834356.203916,-0.058494605,-5.1475253,0.07923042,88.0,-0.004914419634307277,300.17857142857144,0.014039686673993515,-0.01768990634755463
2022-03-31,MSFT,301.136,306.598,307.809,300.728,34218118.822437,0.0073330193,0.5646425,0.541572,77.0,-0.01768990634755463,300.7714285714286,0.015999047295235023,0.0036063439774718375
2022-04-01,MSFT,302.222,302.172,302.917,298.432,27756249.16892,-0.04731267,-5.251706,0.2731955,111.0,0.0036063439774718375,302.15714285714284,0.014113956153063496,0.017933836716056417
2022-04-04,MSFT,307.642,302.877,307.779,302.503,24915501.130573,-0.11645211,-3.7264676,0.1369489,32.0,0.017933836716056417,303.6738571428572,0.014461406056550854,-0.012985873190266672
2022-04-05,MSFT,303.647,305.982,307.54,302.66,23708267.090571,-0.0821354,-5.7494783,0.25845164,70.0,-0.012985873190266672,304.6787142857143,0.0159218746930864,-0.036605005154011105
2022-04-06,MSFT,292.532,298.09,299.858,289.808,41065723.191535,-0.006493993,-0.5714714,0.41340542,88.0,-0.036605005154011105,303.1158571428572,0.019279353298018248,0.006245470580996226
2022-04-07,MSFT,294.359,289.758,296.584,289.456,32159307.731088,-0.08819679,-6.6147594,0.16446741,75.0,0.006245470580996226,301.1567142857143,0.017970038366323524,-0.01460121824031202
2022-04-08,MSFT,290.061,293.451,294.115,289.387,24942170.567183,0.052046515,4.163721,0.76512444,80.0,-0.01460121824031202,298.7998571428571,0.018212918772616743,-0.03943308476492868
2022-04-11,MSFT,278.623,285.002,285.804,278.37,35392636.756376,0.00777685,0.20997494,0.52391607,27.0,-0.03943308476492868,295.5837142857143,0.02171288068573902,-0.011212283264482759
2022-04-12,MSFT,275.499,282.507,283.976,273.964,31704288.176023,-0.14870876,-9.666069,0.07258421,65.0,-0.011212283264482759,291.7661428571428,0.020772329219189884,0.019716949970780107
2022-04-13,MSFT,280.931,276.152,281.868,274.756,22428962.40215,-0.070227966,-4.354134,0.21527036,62.0,0.019716949970780107,287.9502857142857,0.02122029751518461,-0.027088502158892913
2022-04-14,MSFT,273.321,281.39,281.596,272.823,28893790.889855,-0.05644109,-4.233082,0.2198418,75.0,-0.027088502158892913,283.618,0.021910583309098678,0.00245864752433933
2022-04-18,MSFT,273.993,272.423,275.889,271.865,21272891.621991,-0.008376706,-0.2596779,0.37903962,31.0,0.00245864752433933,280.96957142857144,0.02032200468304492,0.017040581328719995
2022-04-19,MSFT,278.662,272.882,279.512,271.934,22828808.402035,-0.006463052,-0.39424616,0.46862325,61.0,0.017040581328719995,278.72714285714284,0.022021815334810735,0.0037213541853573506
2022-04-20,MSFT,279.699,282.666,282.96,278.732,23452259.337377,-0.012732264,-0.9294552,0.45708942,73.0,0.0037213541853573506,277.24685714285715,0.02213795411651196,-0.0193886999953522
2022-04-21,MSFT,274.276,281.868,286.476,273.543,30156138.079772,-0.060729943,-3.7045264,0.22877255,61.0,-0.0193886999953522,276.6258571428571,0.01781089694456221,-0.02414356341787105
2022-04-22,MSFT,267.654,275.126,276.612,267.02,30106187.020509,-0.08162225,-3.8362458,0.2425386,47.0,-0.02414356341787105,275.50514285714286,0.01950287606571874,0.02442332264789604
2022-04-25,MSFT,274.191,266.932,274.571,264.47,36528652.988403,-0.04212425,-0.9267335,0.40322864,22.0,0.02442332264789604,274.5422857142857,0.020510055970920763,-0.03741187712215199
2022-04-26,MSFT,263.933,271.045,271.885,263.72,47626424.049885,-0.033922434,-2.2388806,0.34629408,66.0,-0.03741187712215199,273.2011428571428,0.022755366861685934,0.04811069475965479
2022-04-27,MSFT,276.631,275.537,284.2,272.665,64989609.436705,0.20304288,25.989489,0.7380801,128.0,0.04811069475965479,273.578,0.030419440319374748,0.022636653158901288
2022-04-28,MSFT,282.893,278.55,284.21,274.909,34447965.976596,0.24127844,35.70921,0.82263345,148.0,0.022636653158901288,274.18242857142855,0.030956604023996033,-0.04181086135040446
2022-04-29,MSFT,271.065,281.897,283.135,270.068,37956951.871258,-0.05488835,-6.1474953,0.29627225,112.0,-0.04181086135040446,272.949,0.03516979383616058,0.025038274952501993
2022-05-02,MSFT,277.852,271.249,278.31,269.793,35988336.07942,0.040642552,0.73156595,0.7599367,18.0,0.025038274952501993,273.4598571428572,0.035918088062126985,-0.009454673711184247
2022-05-03,MSFT,275.225,277.355,277.522,273.632,26597364.936735,0.0011222716,0.066214025,0.5053096,59.0,-0.009454673711184247,274.5414285714286,0.03450996114128259,0.0290998274139338
2022-05-04,MSFT,283.234,276.017,284.114,270.292,34399590.573326,-0.03356847,-2.0476768,0.41741925,61.0,0.0290998274139338,275.8332857142857,0.035001597239299416,-0.043550562432476236
2022-05-05,MSFT,270.899,278.898,279.689,267.958,44290764.409639,-0.06504586,-4.748348,0.21167354,73.0,-0.043550562432476236,276.82842857142856,0.036299210474570166,-0.009453707839452985
2022-05-06,MSFT,268.338,268.41,272.753,264.959,38680175.924049,0.011453563,1.546231,0.5797842,135.0,-0.009453707839452985,275.6437142857143,0.030826664520829532,-0.036942214669558604
2022-05-09,MSFT,258.425,263.776,266.023,257.194,48862691.522395,-0.1455369,-5.530402,0.048689768,38.0,-0.036942214669558604,272.1482857142857,0.03049284500411909,0.018593402341104737
2022-05-10,MSFT,263.23,265.371,267.383,258.904,40273341.252704,-0.028644739,-2.2342896,0.28291485,78.0,0.018593402341104737,271.029,0.029319964402640026,-0.03320670136382631
2022-05-11,MSFT,254.489,259.499,265.046,253.268,50142408.809493,0.013885574,1.4302142,0.59600055,103.0,-0.03320670136382631,267.6914285714286,0.028003782804515768,-0.01995764060529137
2022-05-12,MSFT,249.41,251.693,253.834,244.204,52249328.087598,-0.059239,-3.613579,0.17594992,61.0,-0.01995764060529137,264.00357142857143,0.028117648367231747,0.022585301311094153
2022-05-13,MSFT,255.043,251.364,256.922,249.41,35756940.912357,-0.062776126,-3.89212,0.21517533,62.0,0.022585301311094153,259.9762857142857,0.026530629890866797,0.0014624984806483887
2022-05-16,MSFT,255.416,253.907,259.635,249.829,33326233.030304,-0.003783123,-0.08322871,0.29812476,22.0,0.0014624984806483887,257.7644285714286,0.023629839655515482,0.02033936793309743
2022-05-17,MSFT,260.611,259.92,262.086,256.354,29515445.024504,-0.010568793,-0.64469635,0.46582863,61.0,0.02033936793309743,256.6605714285714,0.025923740320618855,-0.04552762546477307
2022-05-18,MSFT,248.746,257.48,258.067,247.466,32028227.515966,0.006521375,0.50866723,0.547686,78.0,-0.04552762546477307,255.27785714285716,0.027878337104885176,-0.0036985519365135833
2022-05-19,MSFT,247.826,248.571,252.26,246.594,33393177.539313,-0.018627645,-1.6764882,0.38415977,90.0,-0.0036985519365135833,253.07728571428575,0.025925322415833462,-0.0022919306287475516
2022-05-20,MSFT,247.258,251.841,253.112,241.266,40039674.284633,0.0427669,2.908149,0.683684,68.0,-0.0022919306287475516,252.0442857142857,0.023491493637508406,0.032035363870936306
2022-05-23,MSFT,255.179,250.128,256.012,248.111,33886627.594075,-0.016725028,-0.5017508,0.38916135,30.0,0.032035363870936306,252.86842857142855,0.02567515577955309,-0.003950168313223257
2022-05-24,MSFT,254.171,252.478,255.844,248.18,29666577.696854,0.0175386,0.94708437,0.6417237,54.0,-0.003950168313223257,252.74385714285717,0.02432082107372554,0.01117357999142321
2022-05-25,MSFT,257.011,252.721,259.026,251.727,29159987.850159,-0.0019261613,-0.27736723,0.48399305,144.0,0.01117357999142321,252.9717142857143,0.024707547255403306,0.012874935314052482
2022-05-26,MSFT,260.32,256.765,261.505,255.944,25538126.367839,-0.075817026,-7.733337,0.13614768,102.0,0.012874935314052482,252.93014285714284,0.023889063020503132,0.027604486785494764
2022-05-27,MSFT,267.506,262.845,267.601,261.945,27487748.103147,-0.11003663,-10.343443,0.106770284,94.0,0.027604486785494764,255.61014285714285,0.014924590209202218,-0.005020448139480882
2022-05-31,MSFT,266.163,266.81,269.003,263.285,38638684.827302,-0.09855938,-5.420766,0.064669415,55.0,-0.005020448139480882,258.2297142857143,0.015141497719142801,0.0020250748601420288
2022-06-01,MSFT,266.702,269.418,271.862,264.372,25834414.171502,-0.1228007,-11.174864,0.13121028,91.0,0.0020250748601420288,261.0074285714286,0.014619867481245545,0.007922700242217973
2022-06-02,MSFT,268.815,258.9,268.884,256.109,44951703.173165,-0.06213859,-5.033226,0.22014536,81.0,0.007922700242217973,262.95542857142857,0.011288597086059855,-0.01660249614046838
2022-06-03,MSFT,264.352,264.636,267.711,262.775,28660515.390761,-0.3529819,-42.710808,0.025982482,121.0,-0.01660249614046838,264.4098571428571,0.014095036148429987,-0.004698281079772326
2022-06-06,MSFT,263.11,266.351,268.424,261.611,22880584.041977,-0.14262053,-2.995031,0.119512916,21.0,-0.004698281079772326,265.2811428571428,0.014344275265950996,0.013952339325757235
2022-06-07,MSFT,266.781,261.038,267.397,260.36,23350788.186849,-0.009115476,-0.4284274,0.44147426,47.0,0.013952339325757235,266.20414285714287,0.014467589339396722,-0.0076654634325533655
2022-06-08,MSFT,264.736,266.006,267.269,263.951,17744787.479422,-0.17602427,-10.561457,0.17992085,60.0,-0.0076654634325533655,265.8084285714286,0.010236248433799349,-0.020786746041339232
2022-06-09,MSFT,259.233,262.159,266.985,259.074,27006570.638564,-0.270501,-28.943605,0.08195769,107.0,-0.020786746041339232,264.81842857142857,0.012613624721853301,-0.0445622278027874
2022-06-10,MSFT,247.681,255.11,255.11,247.229,32120009.943203,-0.024615807,-2.4861965,0.40593573,101.0,-0.0445622278027874,262.10114285714286,0.019502734114045538,-0.042413426948373245
2022-06-13,MSFT,237.176,239.967,243.799,236.461,47124895.444757,-0.042460293,-2.2928557,0.1926916,54.0,-0.042413426948373245,257.58128571428574,0.0208745941614383,0.00920413532566533
2022-06-14,MSFT,239.359,238.742,240.582,236.442,29265747.649349,-0.07681738,-8.0658245,0.04778904,105.0,0.00920413532566533,254.01085714285713,0.023215276455237417,0.029737757928467223
2022-06-15,MSFT,246.477,243.098,249.941,241.246,33821612.998572,-0.06107421,-8.183944,0.1847747,134.0,0.029737757928467223,251.6347142857143,0.028520813330735483,-0.02697209070217499
2022-06-16,MSFT,239.829,240.816,242.224,237.918,33880275.264626,-0.053160615,-7.2298436,0.26706088,136.0,-0.02697209070217499,247.78442857142858,0.027212134547641462,0.010936959250132272
2022-06-17,MSFT,242.452,239.563,245.243,238.908,44008476.733082,-0.0051731705,-0.4035073,0.47923738,78.0,0.010936959250132272,244.60100000000003,0.0288799264985303,0.02459043439526165
2022-06-21,MSFT,248.414,245.002,249.403,244.274,30569931.242199,-0.11388535,-3.9859872,0.23421633,35.0,0.02459043439526165,243.0554285714286,0.031577660065739685,-0.0024072717318669445
2022-06-22,MSFT,247.816,246.604,251.772,245.115,26517798.77465,-0.19884868,-19.487171,0.10058357,98.0,-0.0024072717318669445,243.0747142857143,0.026534634403738065,0.022641798753914255
2022-06-23,MSFT,253.427,250.206,253.926,248.306,26415893.886432,-0.08209561,-6.8139353,0.19662124,83.0,0.022641798753914255,245.3962857142857,0.019510369483044174,0.03414395466939202
2022-06-24,MSFT,262.08,256.312,262.356,256.226,34650512.830156,-0.08827208,-5.1197805,0.19310947,58.0,0.03414395466939202,248.64214285714283,0.021577499299133388,-0.010492979242979206
2022-06-27,MSFT,259.33,262.576,262.67,257.753,25142838.648617,0.06876895,2.2006063,0.7869576,32.0,-0.010492979242979206,250.4782857142857,0.021807093259797832,-0.0317471946940191
2022-06-28,MSFT,251.097,258.44,261.307,250.941,27967253.472004,-0.040411625,-1.3739953,0.2811376,34.0,-0.0317471946940191,252.088,0.02310113640236525,0.014735341322277717
2022-06-29,MSFT,254.797,252.183,256.473,250.392,20500117.272694,-0.06325948,-6.7055054,0.03099536,106.0,0.014735341322277717,253.85157142857142,0.023258324047752403,-0.013175194370420362
2022-06-30,MSFT,251.44,251.654,254.081,247.592,32411147.651177,-0.03662912,-2.6006677,0.3305138,71.0,-0.013175194370420362,254.28385714285716,0.022971547091355935,0.010702354438434591
