date,MA_20,MA_200,EMA_26,MACD,MACD_signal,RSI,Stoch_K,ROC,BB_width,ATR,OBV,VWAP,Return,Price_Change_Pct,High_Low_Range,Open_Close_Range,sentiment_sum,polarity_ratio,next_day_return
2020-01-16,6.053063636363637,6.053063636363637,6.053063636363637,0.0,0.0,65.28239202657804,81.35170118343189,,0.4991791201635696,0.1290181818181818,1212397432.0,6.0639949190618285,0.013654177052869827,1.3654177052869827,0.05961000000000016,0.03017000000000003,0.0,0.0,0.001416732286005763
2020-01-17,6.065820000000001,6.065820000000001,6.065820000000001,0.0,0.0,65.69252711175695,82.9752218934912,,0.5077107932671936,0.12374333333333332,1467251914.0,6.074745244496929,0.001416732286005763,0.14167322860057632,0.06571999999999978,-0.010379999999999612,0.0,0.0,-0.005409159316418917
2020-01-21,6.074031538461539,6.074031538461539,6.074031538461539,0.022292243589743244,0.0024769159544159158,62.85353827932902,76.76775147928998,3.34327828451267,0.5003146041831847,0.11942538461538461,1248421317.0,6.0807105073895755,-0.005409159316418917,-0.5409159316418918,0.06761000000000017,0.0032000000000005357,0.0,0.0,0.008545873112820046
2020-01-22,6.084837857142857,6.084837857142857,6.084837857142857,0.04414541208791167,0.007381961741961657,65.21566169202205,84.19433198380567,5.922507843817853,0.5071663112273512,0.12093714285714283,1488662952.0,6.089784023911686,0.008545873112820046,0.8545873112820046,0.1140099999999995,0.007200000000000095,0.0,0.0,0.011194605257239865
2020-01-23,6.098849333333334,6.098849333333334,6.098849333333334,0.06857547435897438,0.01500145889295881,67.91143533912346,96.73414304993261,6.6609170960489035,0.534754269113618,0.12421999999999997,1734202412.0,6.102151755807504,0.011194605257239865,1.1194605257239865,0.12553999999999998,0.028260000000000396,0.0,0.0,-0.009358205944073165
2020-01-24,6.1074275,6.1074275,6.1074275,0.06945935897435973,0.02271916544566545,70.80347826086958,68.11668445393103,4.398179924933634,0.5345425445618606,0.1337792857142857,1359123002.0,6.113443242802394,-0.009358205944073165,-0.9358205944073165,0.27859000000000034,-0.17432999999999943,0.0,0.0,-0.041056108785939925
2020-01-27,6.099935882352941,6.099935882352941,6.099935882352941,0.03723738687782685,0.026856652876535096,53.573518118989305,29.271634402899338,-0.07686305176392244,0.532111894070944,0.15556928571428572,886616238.0,6.100639514992612,-0.041056108785939925,-4.105610878593993,0.24991999999999948,0.048830000000000595,0.0,0.0,0.032324036340711695
2020-01-28,6.104015555555556,6.104015555555556,6.104015555555556,0.07157700854700888,0.03480965382620275,58.22536995451144,57.749197088894775,2.0347885875978964,0.5208464154291175,0.16210714285714292,1198895960.0,6.104978664000587,0.032324036340711695,3.2324036340711695,0.21297000000000033,0.12741000000000025,0.0,0.0,-0.009749942089976853
2020-01-29,6.104497894736842,6.104497894736842,6.104497894736842,0.06398248987854238,0.04191881936826301,55.08109347693716,48.881817378237365,0.5007628166346587,0.5062415909124738,0.1638907142857143,938357096.0,6.105367534437146,-0.009749942089976853,-0.9749942089976853,0.12192999999999987,-0.045720000000000205,0.0,0.0,0.001077998684808904
2020-01-30,6.1052615,6.1052615,6.1052615,0.05341253846153915,0.047853545863989586,52.882820859496185,49.85267686142781,-2.4461122039399275,0.4929286847148777,0.16640071428571432,1230078530.0,6.1060936192142306,0.001077998684808904,0.10779986848089039,0.17323999999999984,0.1044299999999998,0.0,0.0,-0.03818280752381218
2020-01-31,6.1009225,6.094825238095238,6.094825238095238,0.008854056776556263,0.048837329950273616,43.01179982940006,15.427679071274863,-4.387446801598392,0.518026664930435,0.1762492857142857,858105970.0,6.0928060299273445,-0.03818280752381218,-3.818280752381218,0.2416299999999998,-0.18782000000000032,0.0,0.0,0.016525373337184207
2020-02-03,6.106229,6.089759090909092,6.089759090909092,0.019682191142190497,0.04854732412276776,38.967089686883824,29.757800760187326,-2.1346509908601434,0.4872168919204576,0.17093571428571425,1115107061.0,6.0884220873136385,0.016525373337184207,1.6525373337184206,0.14109999999999978,0.11533000000000015,0.0,0.0,0.02826667914569883
2020-02-04,6.118759500000001,6.09248695652174,6.09248695652174,0.039811120401336275,0.048065736157592714,49.86453634819283,54.674563186894076,-0.7238566099113155,0.4487507017628296,0.17510071428571422,1387789011.0,6.091034589955735,0.02826667914569883,2.826667914569883,0.09635000000000016,0.027129999999999654,0.0,0.0,0.014724095895977202
2020-02-05,6.132244999999999,6.098762083333334,6.098762083333334,0.05007836538461419,0.046010501827108245,54.56911489090844,68.02056631014459,0.5953781255337319,0.4399245063464985,0.17706285714285702,1596882036.0,6.09564419748419,0.014724095895977202,1.4724095895977203,0.1240199999999998,-0.03033000000000019,0.0,0.0,0.013799256457940034
2020-02-06,6.149473499999999,6.1079812,6.1079812,0.06516033846153846,0.045532832881239216,54.65474156795755,80.71245469813493,2.53816481627588,0.45041579953124256,0.1801999999999999,1816079169.0,6.102839270719171,0.013799256457940034,1.3799256457940035,0.13337999999999983,0.05202000000000062,0.0,0.0,-0.010393032970783249
2020-02-07,6.1601335,6.113961153846154,6.113961153846154,0.0517497435897436,0.04714531696034108,51.94487045506982,71.02153864285926,0.6126592689211203,0.45123478090562585,0.18200214285714278,1625531541.0,6.107027832488302,-0.010393032970783249,-1.039303297078325,0.07338999999999984,-0.025949999999999918,0.0,0.0,0.045206642973691855
2020-02-10,6.1833279999999995,6.129985185185185,6.1664411965811965,0.06057226495726642,0.04592256767259192,60.853064066852355,99.89556544782843,3.9968165261055946,0.5615030738970077,0.1974549999999999,2157359570.0,6.136851367409318,0.045206642973691855,4.520664297369185,0.26639000000000035,0.26060000000000016,0.0,0.0,0.018763909870910297
2020-02-11,6.2031395,6.149251785714286,6.203753062678062,0.07271559116809279,0.04689291226031974,62.38310591148113,88.55197032546272,6.949054697647567,0.7077233403527128,0.20438785714285704,2798593413.0,6.177124601488418,0.018763909870910297,1.8763909870910298,0.19118999999999975,0.014190000000000147,0.0,0.0,0.01736425042544734
2020-02-12,6.234592499999999,6.171183103448277,6.243790626780628,0.10727116809116666,0.052877204441389464,63.326283971490845,99.34684506373212,13.46455810717934,0.8761932127105307,0.20416428571428558,3174808746.0,6.2029581853201154,0.01736425042544734,1.7364250425447338,0.10842999999999936,0.06289000000000033,0.0,0.0,-0.006461064130188132
2020-02-13,6.265969499999999,6.190191,6.267895071225072,0.116476915954415,0.06483529990559599,63.84939210892704,93.43818737469095,9.20161921284484,0.9773318384448011,0.19204571428571413,2644579810.0,6.23337498401512,-0.006461064130188132,-0.6461064130188132,0.10892999999999997,0.014050000000000118,0.0,0.0,0.0701484257025968
2020-02-14,6.3168175,6.2232274193548385,6.346715655270654,0.1880546652421664,0.08354335258337109,80.2332929977807,91.39327311782046,18.01255647633474,1.2903608090028644,0.20255999999999988,3690871510.0,6.331752505470614,0.0701484257025968,7.01484257025968,0.22317000000000053,0.06280000000000019,0.0,0.0,0.023378502755630474
2020-02-18,6.375659499999999,6.2594696875,6.406670527065526,0.24311998575498706,0.1061332265115545,79.99176820045916,98.80752855959464,20.64146201572935,1.5980065690649514,0.2085714285714285,4315359598.0,6.391123127244001,0.023378502755630474,2.3378502755630475,0.3099300000000005,0.27180999999999944,0.0,0.0,0.06119751103213073
2020-02-19,6.4587710000000005,6.30720696969697,6.502534686609685,0.3541749287749303,0.13992173355492296,85.74495473797856,99.11418057969139,33.10681096141759,2.0482855282827686,0.23340571428571424,5012601629.0,6.4767574122652976,0.06119751103213073,6.119751103213074,0.3468,0.32901000000000025,0.0,0.0,-0.01908025731352429
2020-02-20,6.5317705,6.347739411764706,6.541749458689458,0.41197028490028575,0.17845617204811712,80.68362667084786,90.64826485996772,28.444505354006193,2.307962403323259,0.25657785714285714,4199155352.0,6.554979337733759,-0.01908025731352429,-1.908025731352429,0.49765000000000015,-0.10135999999999967,0.0,0.0,-0.04740472407749332
2020-02-21,6.583069500000001,6.375546571428571,6.556243917378915,0.4238201210826231,0.2197973251028815,76.75286659830333,72.47316847861178,18.992117025599352,2.399934218799384,0.26898642857142857,3426637029.0,6.599337253469532,-0.04740472407749332,-4.740472407749332,0.36214999999999975,-0.2523099999999996,0.0,0.0,-0.07063798748529918
2020-02-24,6.611457,6.387443888888889,6.542508831908831,0.3975359757834749,0.25723773741690464,63.22663640291202,40.47899467783691,8.982090599366662,2.384487453595362,0.3052464285714286,2566129738.0,6.611729654018459,-0.07063798748529918,-7.063798748529917,0.3451599999999999,0.07697999999999983,0.0,0.0,-0.041182565753213225
2020-02-25,6.638636,6.391125135135136,6.53337329059829,0.37727222222222156,0.29107736308958565,55.776312062477245,21.228669339798593,3.0716168133930695,2.311736792353317,0.32884714285714295,1506207104.0,6.605612231898095,-0.041182565753213225,-4.118256575321323,0.5186100000000007,-0.3550899999999997,0.0,0.0,0.021429721091720148
2020-02-26,6.66314,6.398291578947369,6.5600148148148145,0.4003428133903135,0.3236408792339353,56.44348385910053,27.830121256878783,6.386086923202189,2.2698546529122474,0.34344642857142865,2259011308.0,6.608331178281339,0.021429721091720148,2.142972109172015,0.3353099999999998,0.13959999999999972,0.0,0.0,-0.05571288146530705
2020-02-27,6.6720915000000005,6.395571538461539,6.536776239316239,0.348529081196582,0.34942445314973164,49.47800811392193,5.495824104973466,-3.8859806831321917,2.238761997901145,0.36701214285714295,1349340640.0,6.59133897273234,-0.05571288146530705,-5.571288146530705,0.4511200000000004,-0.057010000000000005,0.0,0.0,0.06923799428181837
2020-02-28,6.7024965,6.403879000000001,6.5869444301994315,0.3695048646723631,0.3695855864197535,55.92833052922359,38.04429996976113,0.8759342974308214,2.177662400988247,0.4150828571428572,2488091580.0,6.599946734806471,0.06923799428181837,6.923799428181837,0.7639399999999998,0.6992700000000003,0.0,0.0,0.023491833225077082
2020-03-02,6.752487499999999,6.415636097560976,6.619695641025643,0.3681668589743552,0.3834796834441277,54.474295645569214,46.5786859043587,1.4835098433958245,2.0413695100825677,0.4243200000000001,3382036612.0,6.613432853687854,0.023491833225077082,2.349183322507708,0.4132699999999998,-0.01178000000000079,0.0,0.0,-0.03810964983618742
2020-03-03,6.784494,6.420585238095238,6.61405341880342,0.3251219017093998,0.38025156932573545,49.41559515179264,32.40852736619292,-1.7491863731973354,1.9146296009147417,0.4404735714285715,2726898678.0,6.613769159097494,-0.03810964983618742,-3.8109649836187423,0.4638,-0.3182400000000003,0.0,0.0,0.07001434287008387
2020-03-04,6.831231,6.436088837209303,6.6878336609686615,0.31372550569800417,0.36933548274770417,53.52839730048045,57.44956585597652,-1.761496579026151,1.8357151505164921,0.46552428571428583,3326451836.0,6.62781466420972,0.07001434287008387,7.001434287008387,0.4403600000000001,0.3560700000000008,0.0,0.0,-0.0393947432286758
2020-03-05,6.8594785,6.444542272727273,6.689754387464388,0.2283102920227904,0.34761216840772274,50.737821841830126,42.37332066179966,-7.787370411405689,1.7508774513982228,0.480882142857143,2784183589.0,6.632523869676083,-0.0393947432286758,-3.9394743228675804,0.29147000000000034,-0.07967999999999975,0.0,0.0,-0.02654802263206446
2020-03-06,6.874381499999998,6.448603555555556,6.694675356125357,0.11043893874643906,0.31571249762582987,43.048871753092975,32.613719815110805,-15.412007964466232,1.6942450136500025,0.46512642857142866,2266919985.0,6.632396832764576,-0.02654802263206446,-2.654802263206446,0.25922,-0.001000000000000334,0.0,0.0,-0.07737992847766052
2020-03-09,6.866932499999999,6.44134,6.656500299145299,-0.041045042735041726,0.26923280151946727,36.11123276632273,9.332646755921767,-20.439383707358584,1.7439927645854265,0.4925642857142858,1650555584.0,6.617811467760264,-0.07737992847766052,-7.737992847766052,0.5283200000000008,0.13840000000000074,0.0,0.0,0.06361947377373045
2020-03-10,6.864775999999999,6.442662127659576,6.707301581196583,-0.08964510683760896,0.21478969927192035,35.22010204670701,29.363542739443876,-11.166659154021524,1.7510759968791518,0.4868064285714286,2233289957.0,6.614846334011237,0.06361947377373045,6.3619473773730455,0.3754200000000001,0.1132200000000001,0.0,0.0,-0.05588546439752246
2020-03-11,6.838305,6.436357291666668,6.685958418803417,-0.1710251495726487,0.15706145140867248,33.62280564163653,12.419745226755433,-9.756534903032833,1.8613594303881058,0.4841685714285714,1729418802.0,6.604432235727948,-0.05588546439752246,-5.588546439752246,0.3489999999999993,-0.22317999999999927,0.0,0.0,-0.12237073760225926
2020-03-12,6.768475499999999,6.4149759183673485,6.603100199430199,-0.2837914173789162,0.08447297562519701,31.073573602986983,0.7317470096597768,-17.39792907344814,2.2693170144517048,0.5066499999999999,909944462.0,6.562558777077385,-0.12237073760225926,-12.237073760225927,0.5058400000000001,-0.22745999999999977,0.0,0.0,0.1133841931311437
2020-03-13,6.731387499999999,6.406669600000002,6.639689558404559,-0.2731880199430208,0.013211322412155231,42.26542558000412,36.24327246097159,-9.961656499260888,2.371448065043804,0.5042671428571428,1547062462.0,6.5478786930712705,0.1133841931311437,11.33841931311437,0.5336300000000005,0.25803000000000065,0.0,0.0,-0.18457212575379278
2020-03-16,6.615286,6.3769758823529425,6.506488717948717,-0.409064102564102,-0.06836490028490053,36.46362996694237,2.645490961607251,-22.248462781757123,2.8370016322025604,0.5506,817479094.0,6.49986935632105,-0.18457212575379278,-18.457212575379277,0.7997100000000001,-0.3992199999999997,0.0,0.0,0.10635714563118712
2020-03-17,6.516768000000001,6.3584305769230784,6.514731111111111,-0.42999771367521333,-0.15100081354859135,40.2376072565275,28.004343680927573,-19.549277854655333,2.933741593545868,0.5797785714285714,1654105385.0,6.464878678618822,0.10635714563118712,10.63571456311871,0.7438099999999999,0.4077800000000007,0.0,0.0,-0.06655741581710901
2020-03-18,6.377646500000001,6.333787924528303,6.434832250712249,-0.5348107122507111,-0.23579203624564707,40.306752687095994,21.23989612951447,-26.627523990984503,2.9366331602747486,0.6117957142857142,776698760.0,6.418760984572197,-0.06655741581710901,-6.655741581710902,0.7286999999999999,0.06810999999999989,0.0,0.0,0.050075509117503296
2020-03-19,6.258649500000001,6.314743148148149,6.404994643874644,-0.5589950925925926,-0.3101735952833173,38.551713259248764,30.987386054539712,-19.90080773005209,2.8131071932269602,0.5987957142857142,1544962292.0,6.3878158796310105,0.050075509117503296,5.00755091175033,0.5819399999999995,0.27447,0.0,0.0,-0.033890190505092045
2020-03-20,6.1488785,6.2931218181818185,6.332570356125357,-0.6525552279202289,-0.37811917141500473,35.88211989150642,24.06011851098422,-27.678898979010174,2.8002519002862662,0.6140814285714286,737437920.0,6.351987431768337,-0.033890190505092045,-3.3890190505092046,0.6272700000000002,-0.32958,0.0,0.0,0.03373283361655392
2020-03-23,6.073609499999999,6.27536017857143,6.293990655270656,-0.6938195655270674,-0.44524966682494455,39.21854530956314,30.721545420220846,-22.173342107273168,2.8273213979379666,0.612935,1383625345.0,6.3285896562242945,0.03373283361655392,3.373283361655392,0.4477500000000001,0.17389999999999972,0.0,0.0,0.17153442408846334
2020-03-24,6.0577939999999995,6.274166842105264,6.3254532478632495,-0.6150685683760706,-0.49458782446976923,43.324056764106054,66.81547094596448,-6.3368189156971875,2.7989349117540776,0.6502292857142857,2489226182.0,6.324150951429462,0.17153442408846334,17.153442408846335,0.6129999999999995,0.5028600000000001,0.0,0.0,-0.014268591699504249
2020-03-25,6.0305599999999995,6.271487586206897,6.273870783475785,-0.5768097578347584,-0.5271454178537517,44.61461531850393,74.04157741527982,0.07016132197667241,2.7414914999186717,0.6593692857142857,1692945567.0,6.318874991922177,-0.014268591699504249,-1.426859169950425,0.4518999999999993,-0.20328999999999997,0.0,0.0,0.04722517760922544
2020-03-26,6.036336,6.2737967796610175,6.244453646723647,-0.509688839031341,-0.5534232866413428,48.31299067100821,93.88340957323707,-1.4722886823669756,2.7527001588342888,0.6616435714285712,2393038947.0,6.320837508659968,0.04722517760922544,4.722517760922544,0.3041299999999998,0.08218000000000014,0.0,0.0,-0.01752882846187332
2020-03-27,6.0147129999999995,6.274157000000001,6.186635783475784,-0.4581946937321941,-0.5588822412155753,51.481291662095536,87.38634315964802,2.5306065279811345,2.687618676276358,0.6377499999999999,1751914587.0,6.320333398980937,-0.01752882846187332,-1.752882846187332,0.3595499999999996,0.06759000000000004,0.0,0.0,0.050927580570606104
2020-03-30,6.001218,6.2797613114754105,6.185278903133902,-0.32096928774928735,-0.5467679716682502,50.93181072998188,99.56313376203968,22.77649215854746,2.6240327297252755,0.6335278571428571,2356327938.0,6.325758433800151,0.050927580570606104,5.09275805706061,0.30844000000000005,0.25520999999999994,0.0,0.0,-0.007499977327758985
2020-03-31,5.9983629999999994,6.284384516129032,6.173147150997149,-0.2765089458689447,-0.5180677754036095,53.72378798068105,87.5365562139206,9.446201951443904,2.6131039430684737,0.6320500000000001,1402955212.0,6.332526741981115,-0.007499977327758985,-0.7499977327758984,0.44003000000000014,-0.08985999999999983,0.0,0.0,-0.0778417397660819
2020-04-01,5.946764,6.280747619047619,6.118604373219373,-0.21859879629629564,-0.4802459647040209,56.07678044315764,65.87239020420618,23.7714853371325,2.405774766458933,0.6171792857142856,743682546.0,6.327236886301403,-0.0778417397660819,-7.78417397660819,0.5040199999999997,-0.3127500000000003,0.0,0.0,0.05090615431872457
2020-04-02,5.9245375000000005,6.28204078125,6.1307560826210805,-0.11627749287749012,-0.42065954969927216,53.510716925351055,78.93726317930981,17.568016967753124,2.302393501284673,0.5975457142857142,1421874307.0,6.327935082351056,0.05090615431872457,5.090615431872457,0.3405100000000001,0.2789899999999994,0.0,0.0,-0.04514646790843412
2020-04-03,5.896983500000001,6.278874307692307,6.10178339031339,-0.05930871082620914,-0.350158343621399,63.571233702666945,66.76075918249711,20.264747039508197,2.2117207960947276,0.5448107142857143,756278227.0,6.323268140544297,-0.04514646790843412,-4.514646790843412,0.42898000000000014,-0.24983000000000022,0.0,0.0,0.10039136173476264
2020-04-06,5.925570500000002,6.285046212121212,6.145485313390313,0.08820314814814889,-0.2720170417853746,64.30503326908646,92.61500902779542,26.027402424336092,2.3157400979329985,0.5378921428571427,1486775187.0,6.330506353087903,0.10039136173476264,10.039136173476264,0.42275999999999936,0.32840999999999987,0.0,0.0,-0.03497491856385214
2020-04-07,5.923015000000001,6.287543582089551,6.112723276353276,0.17854467236467286,-0.1880887717632156,66.18429753212584,77.34763769843521,25.885901470470614,2.305427408767134,0.5100764285714284,699435376.0,6.333070626143048,-0.03497491856385214,-3.497491856385214,0.5221200000000001,-0.4553199999999995,0.0,0.0,0.030624406225929317
2020-04-08,5.948512000000001,6.292873382352941,6.128302977207977,0.28866304843304835,-0.09938300648939455,65.74554192487669,85.83707194755364,25.507363446428872,2.3894369866551806,0.48440714285714276,1243828320.0,6.337615152477194,0.030624406225929317,3.0624406225929315,0.18332000000000015,0.0883699999999994,0.0,0.0,-0.015016609097484594
2020-04-09,6.006584000000002,6.296601449275362,6.101777378917378,0.3239952492877496,-0.012473012820511917,66.99993317167244,80.80895051937785,5.5220110385446874,2.3860953820225763,0.46187428571428557,715690250.0,6.340530901890132,-0.015016609097484594,-1.5016609097484594,0.3118099999999995,-0.2257699999999998,0.0,0.0,0.026298794982068947
2020-04-13,6.0427195000000005,6.302683857142857,6.111486452991453,0.3833492521367514,0.06578460272238128,66.99489162608614,83.2968157755849,9.864727714883877,2.470398976631744,0.45342285714285696,1115528568.0,6.344456726352525,0.026298794982068947,2.6298794982068947,0.32942999999999945,0.23203999999999958,0.0,0.0,0.05224050446494321
2020-04-14,6.151782500000001,6.313541126760563,6.153391880341882,0.44242036324786227,0.14566563706869318,61.92630613711651,97.10404065464935,10.390887256485527,2.3838735681018672,0.40983642857142843,1648382355.0,6.354311508936494,0.05224050446494321,5.224050446494321,0.28458000000000006,0.22306000000000026,0.0,0.0,-0.010983169695555923
2020-04-15,6.230944500000001,6.323017777777777,6.1790252421652445,0.45422539886039726,0.22042388097499238,62.11239480421918,90.45745035803813,11.12636031648455,2.3910643023416647,0.39319928571428564,1280918324.0,6.36023626994348,-0.010983169695555923,-1.0983169695555923,0.21898000000000017,0.0907600000000004,0.0,0.0,0.049340610017924766
2020-04-16,6.345378000000001,6.3369632876712325,6.234421766381766,0.5030566951566939,0.2892387907565684,62.69170621591853,92.90299075944753,10.958552120459125,2.316173794028236,0.3959949999999998,2029216903.0,6.378340995955617,0.049340610017924766,4.934061001792476,0.31003999999999987,0.18971999999999944,0.0,0.0,-0.008064252476488305
2020-04-17,6.444201499999998,6.349731891891892,6.27069933048433,0.50811913105413,0.3522863287432727,63.610699472642835,88.98155201536781,10.89546783625731,2.2422841257131676,0.39151714285714273,1488158458.0,6.390241042485506,-0.008064252476488305,-0.8064252476488305,0.2968599999999997,-0.14137999999999984,0.0,0.0,-0.018033903518890785
2020-04-20,6.545449,6.360409066666666,6.323715868945869,0.5121293874643875,0.3993892442228548,57.78147237977664,80.28284701752064,18.087745200040967,1.9521935645573034,0.38259642857142845,1037156062.0,6.398497363376263,-0.018033903518890785,-1.8033903518890786,0.20500000000000007,-0.004799999999999471,0.0,0.0,-0.061064090443772
2020-04-21,6.6162195,6.36506,6.316807350427349,0.4765680982906,0.4325029582146245,51.92962898996718,51.35958665915938,5.505923617626119,1.5624209316772344,0.3866342857142856,299355598.0,6.404002445327347,-0.061064090443772,-6.1064090443772,0.43965999999999994,-0.3187200000000008,0.0,0.0,0.061705005153502995
2020-04-22,6.6622604999999995,6.374970389610389,6.427119757834758,0.5041663319088316,0.4564477674897115,64.40288890082158,78.80170900539864,17.312408043158413,1.5765069096868967,0.37959571428571426,785825841.0,6.412242054522059,0.061705005153502995,6.1705005153503,0.31064000000000025,0.22226999999999997,0.0,0.0,-0.007450730623330595
2020-04-23,6.710074499999999,6.383945769230769,6.482389031339031,0.46814378917378985,0.47246427192149376,60.25433352740774,75.2836750240122,5.8153934510082,1.5302346139747076,0.37328999999999996,360142747.0,6.418776199067565,-0.007450730623330595,-0.7450730623330595,0.25222999999999995,-0.09525000000000006,0.0,0.0,0.019585727309347586
2020-04-24,6.750369000000001,6.394447974683543,6.569621068376069,0.45590809829059786,0.48052636593858783,67.12570089799263,79.56384990024132,11.797990505814134,1.565508300350837,0.3587735714285714,714054892.0,6.4252378999547215,0.019585727309347586,1.9585727309347587,0.22575000000000056,0.14886,0.0,0.0,0.025871892336995862
2020-04-27,6.805611000000001,6.407020499999999,6.6580495014245,0.4490963319088337,0.4812681402342513,62.32203688172378,86.16833075880874,11.28245691333946,1.6064785508106674,0.3373421428571429,1195164777.0,6.435895285588636,0.025871892336995862,2.5871892336995863,0.2367499999999998,0.05192999999999959,0.0,0.0,-0.019241241849937474
2020-04-28,6.837702999999999,6.417524691358024,6.723438347578346,0.41170678062678245,0.4765438493194052,64.35345395967798,72.7832281978474,10.80516205071365,1.6448080523609985,0.3233150000000001,750669778.0,6.444113030547797,-0.019241241849937474,-1.9241241849937474,0.3257400000000006,-0.2901800000000003,0.0,0.0,0.02436806441568182
2020-04-29,6.881119,6.4299295121951205,6.812616367521367,0.39996779914529945,0.46508952754036137,64.08800899047458,87.81901960450922,10.59670919631024,1.7064039912061304,0.32382857142857147,1131193572.0,6.452519517946467,0.02436806441568182,2.4368064415681823,0.17012999999999945,0.04216000000000086,0.0,0.0,-0.020697484236124563
2020-04-30,6.942398000000002,6.440181445783132,6.839447905982905,0.36407901709401713,0.4490850704336822,62.868635068452626,74.73687790114431,2.9304945889970444,1.552020425345793,0.31354642857142867,753925570.0,6.459430520469952,-0.020697484236124563,-2.0697484236124564,0.16786000000000012,-0.09993999999999925,0.0,0.0,-0.03247702188209054
2020-05-01,6.9764415,6.447374285714285,6.854895669515669,0.31567407407407444,0.4272567022792029,55.545414153799534,42.25141768754603,0.6935530442290139,1.4545814669533659,0.3103500000000002,410598980.0,6.4638384377556335,-0.03247702188209054,-3.247702188209054,0.2002000000000006,-0.03885999999999967,0.0,0.0,0.030021094830205056
2020-05-04,7.0354235,6.456885882352941,6.9007649145299155,0.2963339316239315,0.4072306837606842,53.29830769731772,65.13787281935849,-1.1603260573433651,1.2002173574569959,0.30234714285714304,729294823.0,6.469340097819097,0.030021094830205056,3.0021094830205057,0.27299000000000007,0.25900000000000034,0.0,0.0,0.00845247841055366
2020-05-05,7.066972000000002,6.466889418604651,6.941696054131055,0.2673308048433034,0.3809156251978478,55.84804155307152,71.77503138392277,0.48545422585500664,1.1781028974521952,0.30270428571428587,1099515432.0,6.476126967103222,0.00845247841055366,0.845247841055366,0.22378000000000053,-0.04312000000000005,0.0,0.0,0.013767580177636504
2020-05-06,7.1152500000000005,6.477820919540228,6.977716324786325,0.265664829059828,0.35841796296296313,51.53602435584465,82.67715683303753,3.7397280197803786,1.0650359964660456,0.2851014285714287,1424142845.0,6.482691404805313,0.013767580177636504,1.3767580177636505,0.16425999999999963,0.021379999999999733,0.0,0.0,0.02379774411459796
